id,name,lat,lng,city,state
d9b656fe-41ad-4645-9fad-af3bf1cf7d8f,DEL-Bagdola,28.57344104,77.07253362,Delhi,Delhi
917d20a7-58e4-4574-95dd-dfe3513dd1b2,BLR-YESHWANTPUR,13.010808,77.540878,Bengaluru,Karnataka
43dc610a-b80c-43e1-ac35-2d899d88795d,BLR-GUNJUR,12.9286633,77.7380822,Bengaluru,Karnataka
d955c760-9c2f-4001-b7bd-24b8b4ce38b0,GZB-Sector 2,28.6813333,77.3598611,Ghaziabad,Uttar Pradesh
993f0320-ff43-4904-aca7-570e60b128bd,CHN-Mount Road,13.0810031,80.2562947,Chennai,Tamilnadu
ac34d1f4-7a17-4238-8ee1-6472d277a1e9,MYQ-Bogadi,12.29376,76.60272,Mysuru,Karnataka
0e3197dd-32d8-47f6-88ce-bf4e94bbd0f8,CHN-Madambakkam Network-2,12.89781,80.142832,Chennai,Tamilnadu
62648dc2-e2ea-48d9-8d26-314169b943ac,SUR-Amroli,21.24244118,72.85200981,Surat,Gujarat
a0cf8634-2b62-4ead-8cd7-5ee6c5d11192,MUM-GHATKOPAR WEST,19.086253298553697,72.90183329744956,Mumbai,Maharashtra
1a96b304-c2cb-4a59-88cc-8e3496e1b525,KNU-Kidwai Nagar,26.427685,80.321483,Kanpur,Uttar Pradesh
a704a05d-0f16-42da-a511-627c9f613d33,PYJ-New Katra,25.470258,81.855923,Prayagraj,Uttar Pradesh
2d36aa4d-f410-4fd9-8b9b-cbfd02460e51,BLR-Hennur New,13.03859871,77.64591263,Bengaluru,Karnataka
9a51d2b1-9708-4648-a294-0f5a5909cf5a,GGN-Sector66,28.40211,77.059,Gurugram,Haryana
72a5dc2f-b97c-406d-b3e4-090e99736baf,NAS-Balram Nagar,20.020823599734488,73.83442736681803,Nashik,Maharashtra
95bc5024-3ef7-49b5-80a9-9c9df49638dc,HYD-Medipalli,17.403365,78.592185,Hyderabad,Telangana
baa090fc-be13-4b34-87c5-2aea256fd4c4,GGN-Udyog Vihar New,28.506127,77.069438,Gurugram,Haryana
5116a0c5-42bc-487c-ac82-37af432606b0,MUM-KOPARKHAIRNE SECTOR 4A,19.109309,73.009048,Mumbai,Maharashtra
b359ba27-8fe9-4c95-85f0-0939de00f5a4,KTU-Kunadi,25.2039,75.836,Kota,Rajasthan
f4bba239-1eaa-447f-bca5-8ac8d536cec1,LKO-Golf City,26.77888982,80.99924366,Lucknow,Uttar Pradesh
c2c05ffc-0eb1-4164-86cc-49cb1271d92a,DEL-KIRTI NAGAR,28.654999,77.143668,Delhi,Delhi
f275b3c5-5538-46b4-940f-82d9358dba84,HYD-Kachiguda,17.3948246,78.5003449,Hyderabad,Telangana
f0d7e6e8-969c-4cdb-8505-3fa1e55790b1,HYD-NALLAGANDLA NEW,17.467098236083984,78.30860137939453,Hyderabad,Telangana
7e5a1821-59ed-4d8a-8431-a3705afb22d2,BLR-HSR Layout New,12.911832659657172,77.6439838767151,Bengaluru,Karnataka
4ba4eee4-2869-4f08-8ba8-ccf06a2b4e3c,PUN-Pimple Nilakh,18.565983,73.7922303,Pune,Maharashtra
dc47f38a-1d35-4144-a6b2-d1470a32faf3,BLR-Sanjaynagar,13.03273924,77.58054019,Bengaluru,Karnataka
52278321-e20a-4a88-b24c-613fafa720e0,MUM-Ulhas Nagar,19.225634,73.165896,Mumbai,Maharashtra
2d89c87c-884c-41c3-89bb-12f9dcddc03f,MUM-Kharghar New,19.039497699869628,73.0677381108301,Mumbai,Maharashtra
b8f93707-6d8d-4c31-8b58-627f09ba83cf,MUM-MHB Colony,19.24075,72.8359167,Mumbai,Maharashtra
0e027a98-e51d-488b-af9b-f81381bb9837,NOD-Sector 73 Network,28.583612,77.371656,Noida,Uttar Pradesh
ca648d74-89e2-415d-98d5-7ff5c233898c,HYD- Sainikpuri New,17.50275679512329,78.54592262199633,Hyderabad,Telangana
7a85bcbe-fbfc-4ad8-be93-9da42c05a380,HYD-RC Puram New,17.530935,78.296639,Hyderabad,Telangana
ae984dc5-d33f-49cd-914c-d95d51f9e0ca,MUM-Koparkhairne New,19.118582,72.992032,Mumbai,Maharashtra
f7f23e4a-92a3-4b7a-b913-28df57301982,CHN-Irumbuliyur,12.912454,80.105023,Chennai,Tamilnadu
ebc97fa4-aae3-4ece-9ce9-8025aa679e49,GGN- Hayatpur,28.421887,76.934209,Gurugram,Haryana
54c72546-0ffd-4491-b075-faadc90e4cb0,KNU-Lal Bangla,26.422324,80.390759,Kanpur,Uttar Pradesh
2a3b1c03-c42a-484e-bdd9-bc853efd6fca,HYD-Kings colony,17.3256389,78.4500278,Hyderabad,Telangana
e842cdf7-9206-4281-9724-f8ac8bf69cdc,CHN-Tirumudivakkam,12.968377,80.105767,Chennai,Tamilnadu
7b2176ce-862d-4e58-9d5e-6373e729c2a6,SAS-Zirakpur Apple Heights,30.63755,76.81407,SAS Nagar,Punjab
50928523-a4f4-42ad-8c57-e2eedf5f19cd,BLR-Vidyaranyapura,13.0695733,77.5589887,Bengaluru,Karnataka
311ccac4-761e-4862-beeb-f41ba7e37bec,KOL-Birati,22.6604,88.42924,Kolkata,West Bengal
fa4d495a-c01f-4132-9be3-89c4cf72dd7b,KAR-Ganesh Nagar,18.42255036,79.13438491,Karimnagar,Telangana
96348a97-316b-4e61-963d-05f9827366de,GGN-Sector 51 New,28.425944,77.065083,Gurugram,Haryana
852818aa-dfa5-4943-b2b5-1cd51c26bdd5,DEL-Rajauri Garden Network,28.653296,77.11833,Delhi,Delhi
7e376b5b-070a-4df3-9d78-125c12bb0745,MUM-Palava Phase 2,19.164090057841918,73.11630978163831,Mumbai,Maharashtra
be8c29f7-cb07-48e2-8239-5df581ba541b,AHM-Tragad,23.117458329980906,72.56342716643466,Ahmedabad,Gujarat
b38414a7-3fac-439c-a764-2133973bf49e,HYD-Bolaram Industrial Area,17.529276,78.357285,Hyderabad,Telangana
f737581f-b7f3-450a-8cf7-f5fb6e6184a0,PUN-Dhanori,18.59958313,73.90875236,Pune,Maharashtra
4be1c14d-98a6-42a7-aea9-488538abd03c,NAS-CIDCO,19.982591139946347,73.76242753146478,Nashik,Maharashtra
354e4def-47bd-4c5c-bbff-e408cfc0de6c,PUN-Wadgaon Sheri,18.561199,73.914504,Pune,Maharashtra
63e5a81f-f326-48df-8250-1f28417a8ebc,PNY-Lawspet,11.953354,79.818137,Puducherry,Puducherry
5bbd5e39-81de-4d1a-9706-25cbe2cb58af,NAG-Raghuji Nagar,21.1285609,79.1046203,Nagpur,Maharashtra
57fbfbc2-6ec0-4465-aff3-81e771faf303,DEL-PITAMPURA NEW,28.690002,77.134438,Delhi,Delhi
5c59e348-7c63-47e6-92e8-ad748aa75242,NOD-SAKIPUR,28.497747172541715,77.52450425504158,Noida,Uttar Pradesh
809ea1fc-cf81-4257-b2b5-7d53a911cae0,CHD-Sector 17,30.742671,76.787421,Chandigarh,Chandigarh
